TECH,2,0.007309%
System,2,0.007309%
Swartz,2,0.007309%
Swan,2,0.007309%
Sure,2,0.007309%
Superintelligence,2,0.007309%
Stuart,2,0.007309%
Struggling,2,0.007309%
Strategies,2,0.007309%
Strap,2,0.007309%
Steps,2,0.007309%
Stark,2,0.007309%
Solving,2,0.007309%
Solar,2,0.007309%
Small,2,0.007309%
Shaping,2,0.007309%
Settle,2,0.007309%
Second,2,0.007309%
Secker,2,0.007309%
San,2,0.007309%
SURVIVAL,2,0.007309%
STARS,2,0.007309%
SPACE,2,0.007309%
SMART,2,0.007309%
SIDE,2,0.007309%
SELF,2,0.007309%
SAR,2,0.007309%
Rowman,2,0.007309%
Rockets,2,0.007309%
Robert,2,0.007309%
Road,2,0.007309%
Rise,2,0.007309%
Rift,2,0.007309%
Richard,2,0.007309%
Reusable,2,0.007309%
Renewable,2,0.007309%
Remake,2,0.007309%
RACE,2,0.007309%
Qubits,2,0.007309%
QUANTUM,2,0.007309%
QUANTIFIED,2,0.007309%
Publishers,2,0.007309%
Professional,2,0.007309%
Processing,2,0.007309%
Problem,2,0.007309%
Predator,2,0.007309%
Practical,2,0.007309%
Popper,2,0.007309%
Pons,2,0.007309%
Polity,2,0.007309%
Planetary,2,0.007309%
Plan,2,0.007309%
Piece,2,0.007309%
Picador,2,0.007309%
Petranek,2,0.007309%
Perdix,2,0.007309%
Pedro,2,0.007309%
Paths,2,0.007309%
Parmy,2,0.007309%
Parkinson,2,0.007309%
Only,2,0.007309%
Olson,2,0.007309%
Oculus,2,0.007309%
Objects,2,0.007309%
OUP,2,0.007309%
O,2,0.007309%
No,2,0.007309%
Networked,2,0.007309%
Net,2,0.007309%
Nathaniel,2,0.007309%
NUCLEAR,2,0.007309%
NANOROBOTS,2,0.007309%
Must,2,0.007309%
Moore,2,0.007309%
Monitor,2,0.007309%
Modest,2,0.007309%
Michael,2,0.007309%
Melba,2,0.007309%
Master,2,0.007309%
Mark,2,0.007309%
Magnetometers,2,0.007309%
Maclay,2,0.007309%
MacManus,2,0.007309%
MQ,2,0.007309%
MIT,2,0.007309%
Lupton,2,0.007309%
Live,2,0.007309%
Littlefield,2,0.007309%
Lipson,2,0.007309%
Like,2,0.007309%
Leading,2,0.007309%
LIVES,2,0.007309%
L,2,0.007309%
Kurman,2,0.007309%
Kill,2,0.007309%
Kate,2,0.007309%
Kaplan,2,0.007309%
KNOW,2,0.007309%
Jos,2,0.007309%
Johnson,2,0.007309%
John,2,0.007309%
Joe,2,0.007309%
JET,2,0.007309%
Its,2,0.007309%
Intelligent,2,0.007309%
Intelligence,2,0.007309%
Inspired,2,0.007309%
Inconvenient,2,0.007309%
Improve,2,0.007309%
Identifying,2,0.007309%
Ice,2,0.007309%
ITER,2,0.007309%
IS,2,0.007309%
INTRODUCTION,2,0.007309%
INTELLIGENCE,2,0.007309%
Hollywood,2,0.007309%
Hod,2,0.007309%
Here,2,0.007309%
Henry,2,0.007309%
Helping,2,0.007309%
Hellfire,2,0.007309%
Heinemann,2,0.007309%
Health,2,0.007309%
Harvill,2,0.007309%
Hackers,2,0.007309%
HTC,2,0.007309%
HOMES,2,0.007309%
Guide,2,0.007309%
Gribbin,2,0.007309%
Green,2,0.007309%
Greek,2,0.007309%
Granta,2,0.007309%
GPUs,2,0.007309%
Futurists,2,0.007309%
Fukushima,2,0.007309%
Fred,2,0.007309%
Ford,2,0.007309%
First,2,0.007309%
Find,2,0.007309%
Ferner,2,0.007309%
Fantastic,2,0.007309%
Factors,2,0.007309%
FUSION,2,0.007309%
Experimental,2,0.007309%
Everyone,2,0.007309%
Every,2,0.007309%
European,2,0.007309%
Eric,2,0.007309%
Era,2,0.007309%
Enhancement,2,0.007309%
Engines,2,0.007309%
Edge,2,0.007309%
EXTRACT,2,0.007309%
EXPLORATION,2,0.007309%
EXOSUITS,2,0.007309%
ESA,2,0.007309%
Drexler,2,0.007309%
Doubleday,2,0.007309%
Domingos,2,0.007309%
Distributed,2,0.007309%
Deus,2,0.007309%
Despite,2,0.007309%
Depending,2,0.007309%
Defense,2,0.007309%
Deborah,2,0.007309%
Death,2,0.007309%
David,2,0.007309%
Darwin,2,0.007309%
Dark,2,0.007309%
Daniel,2,0.007309%
Dangers,2,0.007309%
DRIVERLESS,2,0.007309%
DIFFERENTLY,2,0.007309%
DEFENCES,2,0.007309%
Cyborgs,2,0.007309%
Creative,2,0.007309%
Creation,2,0.007309%
Construction,2,0.007309%
Consider,2,0.007309%
Coming,2,0.007309%
Colossus,2,0.007309%
Cockburn,2,0.007309%
Clery,2,0.007309%
Chelsea,2,0.007309%
Charles,2,0.007309%
Chain,2,0.007309%
Cats,2,0.007309%
Case,2,0.007309%
Carter,2,0.007309%
CYBERSECURITY,2,0.007309%
CARS,2,0.007309%
Buildings,2,0.007309%
British,2,0.007309%
Bristol,2,0.007309%
Black,2,0.007309%
Bionic,2,0.007309%
Biometrics,2,0.007309%
Biomechatronic,2,0.007309%
Beyond,2,0.007309%
Before,2,0.007309%
Be,2,0.007309%
Banking,2,0.007309%
BY,2,0.007309%
BOOK,2,0.007309%
BIOMETRICS,2,0.007309%
BBC,2,0.007309%
Autonomous,2,0.007309%
Aurum,2,0.007309%
Aukstakalnis,2,0.007309%
August,2,0.007309%
Atavar,2,0.007309%
Assassins,2,0.007309%
Ashlee,2,0.007309%
Argus,2,0.007309%
Applications,2,0.007309%
Andrew,2,0.007309%
Anchor,2,0.007309%
Among,2,0.007309%
Amazon,2,0.007309%
Allowing,2,0.007309%
Algorithm,2,0.007309%
Ahead,2,0.007309%
Agency,2,0.007309%
Adventures,2,0.007309%
Addison,2,0.007309%
Adam,2,0.007309%
According,2,0.007309%
Aaron,2,0.007309%
AUTONOMOUS,2,0.007309%
ASTEROID,2,0.007309%
ARTIFICIAL,2,0.007309%
ARMY,2,0.007309%
AGE,2,0.007309%
978,2,0.007309%
92Connell,2,0.007309%
91you,2,0.007309%
91qubits,2,0.007309%
91quantified,2,0.007309%
91general,2,0.007309%
91fifth,2,0.007309%
91digital,2,0.007309%
91augmented,2,0.007309%
91Goldilocks,2,0.007309%
86,2,0.007309%
78131,2,0.007309%
7,2,0.007309%
60,2,0.007309%
6,2,0.007309%
45,2,0.007309%
20th,2,0.007309%
2010,2,0.007309%
2008,2,0.007309%
2002,2,0.007309%
1986,2,0.007309%
160km,2,0.007309%
10m,2,0.007309%
00,2,0.007309%
zero,1,0.003654%
youth,1,0.003654%
yours,1,0.003654%
yaw,1,0.003654%
x,1,0.003654%
wrought,1,0.003654%
wrongdoings,1,0.003654%
writes,1,0.003654%
writer,1,0.003654%
write,1,0.003654%
wristwatch,1,0.003654%
wrangling,1,0.003654%
wouldn,1,0.003654%
worse,1,0.003654%
worms,1,0.003654%
worldwide,1,0.003654%
workspaces,1,0.003654%
workshops,1,0.003654%
workings,1,0.003654%
workforce,1,0.003654%
wondrous,1,0.003654%
woes,1,0.003654%
witnesses,1,0.003654%
witnessed,1,0.003654%
withhold,1,0.003654%
wished,1,0.003654%
wisely,1,0.003654%
wiring,1,0.003654%
wiping,1,0.003654%
wingspan,1,0.003654%
winds,1,0.003654%
windows,1,0.003654%
wind,1,0.003654%
width,1,0.003654%
widely,1,0.003654%
white,1,0.003654%
wherever,1,0.003654%
whereas,1,0.003654%
western,1,0.003654%
welfare,1,0.003654%
welcome,1,0.003654%
weighs,1,0.003654%
weigh,1,0.003654%
weeks,1,0.003654%
weekend,1,0.003654%
weeding,1,0.003654%
websites,1,0.003654%
website,1,0.003654%
web,1,0.003654%
weathered,1,0.003654%
wearers,1,0.003654%
wearables,1,0.003654%
weaponized,1,0.003654%
weaknesses,1,0.003654%
weakness,1,0.003654%
waves,1,0.003654%
wavelengths,1,0.003654%
wavelength,1,0.003654%
watts,1,0.003654%
waterways,1,0.003654%
watching,1,0.003654%
watcher,1,0.003654%
watch,1,0.003654%
wary,1,0.003654%
warmed,1,0.003654%
warm,1,0.003654%
warhead,1,0.003654%
wallpaper,1,0.003654%
wall,1,0.003654%
walked,1,0.003654%
wagging,1,0.003654%
waged,1,0.003654%
voyages,1,0.003654%
voltages,1,0.003654%
vocal,1,0.003654%
visually,1,0.003654%
visor,1,0.003654%
visible,1,0.003654%
virtuoso,1,0.003654%
vigilant,1,0.003654%
vieww11520,1,0.003654%
views,1,0.003654%
viewkind0,1,0.003654%
viewh8400,1,0.003654%
viewers,1,0.003654%
viewer,1,0.003654%
viability,1,0.003654%
veterinary,1,0.003654%
vessels,1,0.003654%
version,1,0.003654%
versatile,1,0.003654%
verges,1,0.003654%
vent,1,0.003654%
vegetation,1,0.003654%
vary,1,0.003654%
various,1,0.003654%
varies,1,0.003654%
varied,1,0.003654%
variations,1,0.003654%
variants,1,0.003654%
variables,1,0.003654%
vapour,1,0.003654%
vandalism,1,0.003654%
valuing,1,0.003654%
valued,1,0.003654%
valuable,1,0.003654%
validation,1,0.003654%
valid,1,0.003654%
vacuum,1,0.003654%
vacant,1,0.003654%
utilized,1,0.003654%
utility,1,0.003654%
ushering,1,0.003654%
ushered,1,0.003654%
usernames,1,0.003654%
usefully,1,0.003654%
urge,1,0.003654%
upstarts,1,0.003654%
upright,1,0.003654%
upper,1,0.003654%
uploaded,1,0.003654%
upgraded,1,0.003654%
updating,1,0.003654%
unwelcoming,1,0.003654%
unwanted,1,0.003654%
untold,1,0.003654%
unsure,1,0.003654%
unreachable,1,0.003654%
unquestioningly,1,0.003654%
unproven,1,0.003654%
unnoticed,1,0.003654%
unneeded,1,0.003654%
unnecessary,1,0.003654%
unmatched,1,0.003654%
unlocked,1,0.003654%
unless,1,0.003654%
universal,1,0.003654%
unite,1,0.003654%
unit,1,0.003654%
unison,1,0.003654%
uniqueness,1,0.003654%
uniquely,1,0.003654%
union,1,0.003654%
unimagined,1,0.003654%
unimaginable,1,0.003654%
unified,1,0.003654%
unheard,1,0.003654%
unfolding,1,0.003654%
unexpected,1,0.003654%
uneven,1,0.003654%
undesirable,1,0.003654%
underworld,1,0.003654%
underway,1,0.003654%
understands,1,0.003654%
undersold,1,0.003654%
underpins,1,0.003654%
undermine,1,0.003654%
underlies,1,0.003654%
underground,1,0.003654%
uncovering,1,0.003654%
uncountable,1,0.003654%
unchecked,1,0.003654%
uncharted,1,0.003654%
unavoidable,1,0.003654%
unauthorized,1,0.003654%
unassuming,1,0.003654%
unable,1,0.003654%
ultrasonic,1,0.003654%
uc0,1,0.003654%
u29983,1,0.003654%
type,1,0.003654%
tx8640,1,0.003654%
tx7920,1,0.003654%
tx7200,1,0.003654%
tx720,1,0.003654%
tx6480,1,0.003654%
tx5760,1,0.003654%
tx5040,1,0.003654%
tx4320,1,0.003654%
tx3600,1,0.003654%
tx2880,1,0.003654%
tx2160,1,0.003654%
tx1440,1,0.003654%
twice,1,0.003654%
tweak,1,0.003654%
turbines,1,0.003654%
tunnels,1,0.003654%
tunnel,1,0.003654%
tummy,1,0.003654%
tuition,1,0.003654%
tuck,1,0.003654%
tube,1,0.003654%
tsunamis,1,0.003654%
trying,1,0.003654%
truth,1,0.003654%
truly,1,0.003654%
trounce,1,0.003654%
troops,1,0.003654%
troopers,1,0.003654%
troop,1,0.003654%
trillions,1,0.003654%
triggers,1,0.003654%
trigger,1,0.003654%
tried,1,0.003654%
trickle,1,0.003654%
trial,1,0.003654%
trenches,1,0.003654%
tremors,1,0.003654%
tree,1,0.003654%
treaty,1,0.003654%
treated,1,0.003654%
tread,1,0.003654%
transporting,1,0.003654%
transported,1,0.003654%
transparent,1,0.003654%
transparency,1,0.003654%
transmitters,1,0.003654%
transmit,1,0.003654%
translucent,1,0.003654%
translated,1,0.003654%
transient,1,0.003654%
transhumanists,1,0.003654%
transcend,1,0.003654%
transceiver,1,0.003654%
transactions,1,0.003654%
trajectories,1,0.003654%
trait,1,0.003654%
trailer,1,0.003654%
tragedy,1,0.003654%
trafficking,1,0.003654%
trade,1,0.003654%
trackers,1,0.003654%
traces,1,0.003654%
traced,1,0.003654%
toxicity,1,0.003654%
toxic,1,0.003654%
town,1,0.003654%
towering,1,0.003654%
tours,1,0.003654%
touched,1,0.003654%
total,1,0.003654%
torus,1,0.003654%
torpedo,1,0.003654%
toroidal,1,0.003654%
torn,1,0.003654%
topical,1,0.003654%
toothed,1,0.003654%
toolkit,1,0.003654%
tons,1,0.003654%
toll,1,0.003654%
toilet,1,0.003654%
tissue,1,0.003654%
tiring,1,0.003654%
tireless,1,0.003654%
tiredness,1,0.003654%
tired,1,0.003654%
tire,1,0.003654%
tips,1,0.003654%
tighten,1,0.003654%
tight,1,0.003654%
tigers,1,0.003654%
tied,1,0.003654%
tie,1,0.003654%
tidy,1,0.003654%
tickets,1,0.003654%
thyself,1,0.003654%
thumb,1,0.003654%
thrusters,1,0.003654%
thrust,1,0.003654%
thrown,1,0.003654%
throw,1,0.003654%
throughout,1,0.003654%
thrill,1,0.003654%
threw,1,0.003654%
threateningly,1,0.003654%
thoughtful,1,0.003654%
third,1,0.003654%
thinner,1,0.003654%
thinkers,1,0.003654%
thicker,1,0.003654%
thermostats,1,0.003654%
thermostat,1,0.003654%
thermonuclear,1,0.003654%
theorized,1,0.003654%
theatre,1,0.003654%
textbook,1,0.003654%
tests,1,0.003654%
terrors,1,0.003654%
terrorists,1,0.003654%
territories,1,0.003654%
terrain,1,0.003654%
terraforming,1,0.003654%
terraformed,1,0.003654%
tenth,1,0.003654%
tentatively,1,0.003654%
tender,1,0.003654%
tendency,1,0.003654%
temporary,1,0.003654%
telescope,1,0.003654%
technicians,1,0.003654%
technically,1,0.003654%
teaming,1,0.003654%
teacher,1,0.003654%
teach,1,0.003654%
tax,1,0.003654%
taught,1,0.003654%
tasked,1,0.003654%
tarmac,1,0.003654%
targeting,1,0.003654%
tanks,1,0.003654%
tampered,1,0.003654%
tame,1,0.003654%
tall,1,0.003654%
talks,1,0.003654%
talented,1,0.003654%
takeover,1,0.003654%
tailored,1,0.003654%
tail,1,0.003654%
tackling,1,0.003654%
tackle,1,0.003654%
tabs,1,0.003654%
table,1,0.003654%
synergy,1,0.003654%
synapses,1,0.003654%
symbols,1,0.003654%
swoop,1,0.003654%
swivel,1,0.003654%
swig,1,0.003654%
swept,1,0.003654%
sweaty,1,0.003654%
sweat,1,0.003654%
sway,1,0.003654%
swathes,1,0.003654%
swarms,1,0.003654%
swapped,1,0.003654%
sustainable,1,0.003654%
suspicious,1,0.003654%
sushi,1,0.003654%
survivors,1,0.003654%
survived,1,0.003654%
surprisingly,1,0.003654%
surprise,1,0.003654%
surpassing,1,0.003654%
surpass,1,0.003654%
surgeon,1,0.003654%
supposed,1,0.003654%
supplementary,1,0.003654%
superseded,1,0.003654%
superpositions,1,0.003654%
superposition,1,0.003654%
superlative,1,0.003654%
superintelligence,1,0.003654%
superfast,1,0.003654%
supercomputers,1,0.003654%
supercharging,1,0.003654%
supercharged,1,0.003654%
supercar,1,0.003654%
sunlight,1,0.003654%
sums,1,0.003654%
summer,1,0.003654%
suited,1,0.003654%
suitably,1,0.003654%
suitable,1,0.003654%
suicide,1,0.003654%
suggesting,1,0.003654%
suggest,1,0.003654%
sugar,1,0.003654%
sufficient,1,0.003654%
suffering,1,0.003654%
sufferer,1,0.003654%
succinct,1,0.003654%
successive,1,0.003654%
successfully,1,0.003654%
successes,1,0.003654%
subway,1,0.003654%
subtle,1,0.003654%
subsurface,1,0.003654%
substances,1,0.003654%
subsidies,1,0.003654%
subatomic,1,0.003654%
stuff,1,0.003654%
students,1,0.003654%
structurally,1,0.003654%
struck,1,0.003654%
strongest,1,0.003654%
stronger,1,0.003654%
stroke,1,0.003654%
striving,1,0.003654%
strive,1,0.003654%
stripy,1,0.003654%
stripped,1,0.003654%
strings,1,0.003654%
stringent,1,0.003654%
strikes,1,0.003654%
stretching,1,0.003654%
stretches,1,0.003654%
stressful,1,0.003654%
strengthening,1,0.003654%
strengthen,1,0.003654%
streamlined,1,0.003654%
storytelling,1,0.003654%
stormy,1,0.003654%
storing,1,0.003654%
stories,1,0.003654%
stopping,1,0.003654%
stones,1,0.003654%
stone,1,0.003654%
stolen,1,0.003654%
sting,1,0.003654%
stimulating,1,0.003654%
stick,1,0.003654%
stereoscopic,1,0.003654%
stereo,1,0.003654%
stepping,1,0.003654%
stellar,1,0.003654%
steering,1,0.003654%
steam,1,0.003654%
steal,1,0.003654%
steadying,1,0.003654%
stays,1,0.003654%
stations,1,0.003654%
stationary,1,0.003654%
starters,1,0.003654%
stare,1,0.003654%
stands,1,0.003654%
standing,1,0.003654%
standards,1,0.003654%
staff,1,0.003654%
stabilize,1,0.003654%
sshowtimes,1,0.003654%
squidgy,1,0.003654%
squeezed,1,0.003654%
squeeze,1,0.003654%
spy,1,0.003654%
spouse,1,0.003654%
sports,1,0.003654%
splitting,1,0.003654%
split,1,0.003654%
spin,1,0.003654%
spent,1,0.003654%
spend,1,0.003654%
speedy,1,0.003654%
speech,1,0.003654%
spectrums,1,0.003654%
spectrum,1,0.003654%
spectacles,1,0.003654%
specs,1,0.003654%
specialized,1,0.003654%
specialises,1,0.003654%
spears,1,0.003654%
speakers,1,0.003654%
sparked,1,0.003654%
spark,1,0.003654%
spare,1,0.003654%
spaces,1,0.003654%
southern,1,0.003654%
somewhat,1,0.003654%
sometimes,1,0.003654%
solving,1,0.003654%
solo,1,0.003654%
solid,1,0.003654%
sold,1,0.003654%
soft,1,0.003654%
societies,1,0.003654%
societal,1,0.003654%
sneaking,1,0.003654%
smartwatches,1,0.003654%
smartest,1,0.003654%
smarter,1,0.003654%
smaller,1,0.003654%
slumber,1,0.003654%
slowly,1,0.003654%
slipping,1,0.003654%
slightly,1,0.003654%
sleepless,1,0.003654%
slapped,1,0.003654%
skyscraper,1,0.003654%
skills,1,0.003654%
skilful,1,0.003654%
sizes,1,0.003654%
sixth,1,0.003654%
sitting,1,0.003654%
sites,1,0.003654%
singularity,1,0.003654%
similarly,1,0.003654%
similarities,1,0.003654%
signatories,1,0.003654%
sight,1,0.003654%
sift,1,0.003654%
sick,1,0.003654%
shying,1,0.003654%
shy,1,0.003654%
shrunk,1,0.003654%
shredding,1,0.003654%
shown,1,0.003654%
showers,1,0.003654%
shower,1,0.003654%
shore,1,0.003654%
shops,1,0.003654%
shopping,1,0.003654%
shop,1,0.003654%
shooting,1,0.003654%
shines,1,0.003654%
shifting,1,0.003654%
shelf,1,0.003654%
sheets,1,0.003654%
sharper,1,0.003654%
sharp,1,0.003654%
sharks,1,0.003654%
shark,1,0.003654%
sharing,1,0.003654%
shares,1,0.003654%
shake,1,0.003654%
severely,1,0.003654%
severe,1,0.003654%
seven,1,0.003654%
settling,1,0.003654%
settlements,1,0.003654%
sets,1,0.003654%
session,1,0.003654%
serious,1,0.003654%
sequencing,1,0.003654%
sequenced,1,0.003654%
sequence,1,0.003654%
separation,1,0.003654%
sentient,1,0.003654%
sensitively,1,0.003654%
sensing,1,0.003654%
senses,1,0.003654%
sensation,1,0.003654%
sends,1,0.003654%
seminal,1,0.003654%
selling,1,0.003654%
seller,1,0.003654%
sell,1,0.003654%
segment,1,0.003654%
seemingly,1,0.003654%
seeking,1,0.003654%
seeker,1,0.003654%
seeing,1,0.003654%
securely,1,0.003654%
secretly,1,0.003654%
secret,1,0.003654%
secrecy,1,0.003654%
seconds,1,0.003654%
seats,1,0.003654%
seated,1,0.003654%
seat,1,0.003654%
seas,1,0.003654%
searching,1,0.003654%
searches,1,0.003654%
search,1,0.003654%
sculpture,1,0.003654%
scratch,1,0.003654%
scrambles,1,0.003654%
scramble,1,0.003654%
sci,1,0.003654%
scholarly,1,0.003654%
schematics,1,0.003654%
scenarios,1,0.003654%
scattered,1,0.003654%
scaremongering,1,0.003654%
scarcity,1,0.003654%
scarcely,1,0.003654%
scarce,1,0.003654%
scanner,1,0.003654%
saying,1,0.003654%
savvy,1,0.003654%
saving,1,0.003654%
savannah,1,0.003654%
satellites,1,0.003654%
sat,1,0.003654%
sapiens,1,0.003654%
sanctions,1,0.003654%
sample,1,0.003654%
sales,1,0.003654%
salary,1,0.003654%
sake,1,0.003654%
saintly,1,0.003654%
safeguard,1,0.003654%
sadness,1,0.003654%
sacrificed,1,0.003654%
sabre,1,0.003654%
runaway,1,0.003654%
rule,1,0.003654%
ruin,1,0.003654%
rtf1,1,0.003654%
routinely,1,0.003654%
rotates,1,0.003654%
rotate,1,0.003654%
roots,1,0.003654%
romantic,1,0.003654%
rolling,1,0.003654%
roll,1,0.003654%
role,1,0.003654%
rocks,1,0.003654%
robust,1,0.003654%
roboticized,1,0.003654%
risotto,1,0.003654%
risky,1,0.003654%
rises,1,0.003654%
risen,1,0.003654%
ripped,1,0.003654%
rights,1,0.003654%
ride,1,0.003654%
rework,1,0.003654%
rewarded,1,0.003654%
revolutionizing,1,0.003654%
revolutionary,1,0.003654%
revitalizing,1,0.003654%
revised,1,0.003654%
review,1,0.003654%
reversed,1,0.003654%
reverse,1,0.003654%
reveals,1,0.003654%
revealing,1,0.003654%
reusable,1,0.003654%
return,1,0.003654%
retrofitted,1,0.003654%
retro,1,0.003654%
retrieval,1,0.003654%
retinal,1,0.003654%
rethink,1,0.003654%
retail,1,0.003654%
resulting,1,0.003654%
resulted,1,0.003654%
restored,1,0.003654%
restore,1,0.003654%
restarted,1,0.003654%
responding,1,0.003654%
respects,1,0.003654%
respect,1,0.003654%
resourceful,1,0.003654%
resolve,1,0.003654%
reserves,1,0.003654%
reserved,1,0.003654%
reserve,1,0.003654%
resembling,1,0.003654%
resemble,1,0.003654%
researched,1,0.003654%
requiring,1,0.003654%
requirements,1,0.003654%
requesting,1,0.003654%
reputation,1,0.003654%
repurposed,1,0.003654%
reps,1,0.003654%
reproductive,1,0.003654%
reproduced,1,0.003654%
reproduce,1,0.003654%
represents,1,0.003654%
representing,1,0.003654%
represented,1,0.003654%
replicate,1,0.003654%
repetitive,1,0.003654%
repercussions,1,0.003654%
repel,1,0.003654%
repeating,1,0.003654%
repair,1,0.003654%
rendering,1,0.003654%
render,1,0.003654%
remove,1,0.003654%
remorse,1,0.003654%
religions,1,0.003654%
relied,1,0.003654%
reliance,1,0.003654%
relevant,1,0.003654%
relay,1,0.003654%
relationships,1,0.003654%
relations,1,0.003654%
relation,1,0.003654%
relating,1,0.003654%
reins,1,0.003654%
rehabilitation,1,0.003654%
regurgitating,1,0.003654%
regulated,1,0.003654%
regularity,1,0.003654%
regions,1,0.003654%
refreshes,1,0.003654%
refracted,1,0.003654%
reflects,1,0.003654%
reflect,1,0.003654%
refinements,1,0.003654%
refine,1,0.003654%
reference,1,0.003654%
reduce,1,0.003654%
redirected,1,0.003654%
redefined,1,0.003654%
redefine,1,0.003654%
red255,1,0.003654%
recreational,1,0.003654%
recreate,1,0.003654%
recovery,1,0.003654%
recommendations,1,0.003654%
recognized,1,0.003654%
recognize,1,0.003654%
recognise,1,0.003654%
recipients,1,0.003654%
recently,1,0.003654%
receiving,1,0.003654%
receiver,1,0.003654%
rebuilding,1,0.003654%
rebuild,1,0.003654%
reasoning,1,0.003654%
reasonably,1,0.003654%
realities,1,0.003654%
realistic,1,0.003654%
readouts,1,0.003654%
readings,1,0.003654%
reader,1,0.003654%
reactors,1,0.003654%
reaches,1,0.003654%
ray,1,0.003654%
ratio,1,0.003654%
rarer,1,0.003654%
rapidly,1,0.003654%
rants,1,0.003654%
ranks,1,0.003654%
rampantly,1,0.003654%
ramifications,1,0.003654%
raises,1,0.003654%
raise,1,0.003654%
rage,1,0.003654%
radiophobia,1,0.003654%
radically,1,0.003654%
racing,1,0.003654%
quoted,1,0.003654%
quietly,1,0.003654%
quarto,1,0.003654%
quarters,1,0.003654%
quarry,1,0.003654%
quantifiable,1,0.003654%
quandary,1,0.003654%
pylons,1,0.003654%
putting,1,0.003654%
pursuit,1,0.003654%
pursuing,1,0.003654%
pursued,1,0.003654%
purse,1,0.003654%
purchasing,1,0.003654%
purchase,1,0.003654%
pupil,1,0.003654%
pundit,1,0.003654%
punctures,1,0.003654%
pumping,1,0.003654%
pump,1,0.003654%
pulse,1,0.003654%
pulling,1,0.003654%
pucks,1,0.003654%
publisher,1,0.003654%
published,1,0.003654%
publications,1,0.003654%
proximity,1,0.003654%
prowess,1,0.003654%
providing,1,0.003654%
provided,1,0.003654%
proves,1,0.003654%
provenance,1,0.003654%
protozoa,1,0.003654%
protons,1,0.003654%
protocol,1,0.003654%
protection,1,0.003654%
prosthetics,1,0.003654%
propose,1,0.003654%
proposals,1,0.003654%
proposal,1,0.003654%
proportional,1,0.003654%
properties,1,0.003654%
proper,1,0.003654%
propel,1,0.003654%
proof,1,0.003654%
prone,1,0.003654%
prompted,1,0.003654%
promises,1,0.003654%
promised,1,0.003654%
prolonging,1,0.003654%
prolonged,1,0.003654%
proliferation,1,0.003654%
progressive,1,0.003654%
progressing,1,0.003654%
programming,1,0.003654%
programmes,1,0.003654%
programmer,1,0.003654%
programme,1,0.003654%
programmable,1,0.003654%
profound,1,0.003654%
profits,1,0.003654%
profile,1,0.003654%
professions,1,0.003654%
professionals,1,0.003654%
products,1,0.003654%
productive,1,0.003654%
prodigy,1,0.003654%
procedures,1,0.003654%
procedure,1,0.003654%
problematic,1,0.003654%
probes,1,0.003654%
probe,1,0.003654%
prized,1,0.003654%
privately,1,0.003654%
prime,1,0.003654%
preventing,1,0.003654%
preventative,1,0.003654%
prevent,1,0.003654%
pressures,1,0.003654%
pressed,1,0.003654%
preserve,1,0.003654%
prescription,1,0.003654%
preprogrammed,1,0.003654%
preparing,1,0.003654%
premises,1,0.003654%
preferable,1,0.003654%
predominantly,1,0.003654%
predictions,1,0.003654%
prediction,1,0.003654%
predicted,1,0.003654%
predict,1,0.003654%
predecessors,1,0.003654%
precision,1,0.003654%
precipice,1,0.003654%
precedent,1,0.003654%
precautions,1,0.003654%
practice,1,0.003654%
powering,1,0.003654%
pout,1,0.003654%
postponing,1,0.003654%
post,1,0.003654%
possessions,1,0.003654%
positively,1,0.003654%
positioning,1,0.003654%
poses,1,0.003654%
pose,1,0.003654%
populous,1,0.003654%
popularity,1,0.003654%
poorly,1,0.003654%
polymer,1,0.003654%
poloidal,1,0.003654%
pollution,1,0.003654%
policed,1,0.003654%
poles,1,0.003654%
polar,1,0.003654%
pockets,1,0.003654%
pneumatically,1,0.003654%
pneumatic,1,0.003654%
plus,1,0.003654%
plunging,1,0.003654%
plumbing,1,0.003654%
plotted,1,0.003654%
plot,1,0.003654%
plc,1,0.003654%
player,1,0.003654%
played,1,0.003654%
platinum,1,0.003654%
plaque,1,0.003654%
plants,1,0.003654%
plant,1,0.003654%
planning,1,0.003654%
placement,1,0.003654%
pixel,1,0.003654%
pity,1,0.003654%
pitch,1,0.003654%
pistol,1,0.003654%
pipe,1,0.003654%
pioneering,1,0.003654%
pint,1,0.003654%
pinhead,1,0.003654%
piloted,1,0.003654%
picking,1,0.003654%
picked,1,0.003654%
piano,1,0.003654%
pianist,1,0.003654%
physiological,1,0.003654%
photoplethysmography,1,0.003654%
photons,1,0.003654%
photometric,1,0.003654%
photographed,1,0.003654%
photograph,1,0.003654%
photocopying,1,0.003654%
philosophically,1,0.003654%
phantom,1,0.003654%
petabytes,1,0.003654%
pervasive,1,0.003654%
persuasive,1,0.003654%
perspiration,1,0.003654%
perpetuating,1,0.003654%
perpetrators,1,0.003654%
permutations,1,0.003654%
permissions,1,0.003654%
permanent,1,0.003654%
permanence,1,0.003654%
periphery,1,0.003654%
peripheral,1,0.003654%
period,1,0.003654%
performances,1,0.003654%
performance,1,0.003654%
perfect,1,0.003654%
perceived,1,0.003654%
penny,1,0.003654%
penalized,1,0.003654%
peers,1,0.003654%
pedestrians,1,0.003654%
peaceful,1,0.003654%
payments,1,0.003654%
payment,1,0.003654%
paying,1,0.003654%
pay,1,0.003654%
paves,1,0.003654%
